transaction_id,customer_id,date,amount,transaction_type,merchant_category,country,is_fraud
c743a46e-17f1-48f8-8cb5-63343be3ab9e,e19c22bc-6168-4b64-a323-f181accff514,2025-07-17 11:45:10,124.47,Withdrawal,Luxury,Canada,0
f5391345-147f-45f9-8bcf-fce0502ee8c3,10503494-61e7-4edf-a5e7-3ce07a30cef5,2025-08-16 07:27:46,185.75,Deposit,Grocery,Canada,0
5652397f-9a43-46d6-8c26-3a2bc8da702d,94448c38-1397-40b3-a5e0-462d82398c7f,2025-06-04 22:13:25,7.03,Withdrawal,Online,Canada,0
4bd9cbf4-b0c4-4cea-b68a-f8f9c7d3ce38,0868b3b8-cab9-4347-a713-46f1850f9b00,2025-07-17 16:17:59,251.19,Withdrawal,Online,Canada,0
2ddb2343-451c-4219-a0d2-2bf6dadfd725,c78fe89a-a8e9-417f-a529-da742151e32c,2025-04-06 14:53:57,49.91,Purchase,Travel,Canada,0
77f8524d-dbc9-4c23-be09-5cd80bcd82b0,ba2534f5-5cdb-45b1-a30a-72bfc8f94ce9,2025-06-06 05:01:35,21.44,Purchase,Gas,Canada,0
eb3d7344-6a72-4943-830e-dd2bea39d0f7,31a248ba-1ec4-4ca2-af0a-57fea06e378f,2025-06-30 09:00:22,27.61,Transfer,Travel,Canada,0
a478316b-a7db-467c-8a1d-68adcddc6e9f,7de89b6a-f70c-4b3f-8c78-9c37da10a653,2025-07-03 13:14:20,261.95,Deposit,Gas,Canada,0
483a7006-1af1-4449-b7bf-733158996fd6,5e92a7df-451b-4fa3-8175-175e1ee72589,2025-07-25 09:01:49,90.12,Transfer,Online,Canada,0
1875569c-70cf-478d-a71f-398cd6372803,bcc9794e-6ae8-4cbb-a838-78136b40e522,2025-09-20 07:09:35,0.77,Transfer,Luxury,Canada,0
703240c6-7c9e-4a8f-8525-c501083d51e7,b78947d3-3a9b-4ae6-9c5c-6b7f3602c58f,2025-07-04 14:34:48,82.92,Withdrawal,Grocery,Canada,0
71d21710-41b0-445d-b9f1-8ee0920e32c5,3782b181-9677-463a-836c-0a1caf851d90,2025-09-13 03:30:12,168.31,Transfer,Travel,Canada,0
f45b0877-4270-4e86-bda2-0cacf3f1b654,66225009-9de9-456c-9ee3-2a2929ab39ac,2025-07-19 21:57:23,104.47,Transfer,Luxury,Canada,0
a543097d-4221-4790-940e-bf2875ccd47e,53d29b66-5bdb-4f54-aae3-e3be71758d37,2025-09-14 06:42:18,261.6,Purchase,Grocery,Canada,0
d74548b0-f6c7-47cf-88d5-43e170f3d487,2ff9e28f-0c26-4118-b418-e2c6a06b6bb6,2025-04-14 08:05:51,45.83,Withdrawal,Gas,Canada,0
7853b653-0779-4cc2-bf10-cd228853048b,dc9b539d-b141-4992-b994-f91ab72f3f53,2025-07-11 02:05:55,11.3,Transfer,Online,Canada,0
c4e01e10-2408-48a3-bb04-cf1a45bcf2e8,d6907ba7-12ca-41dc-a54b-f655b8460490,2025-08-26 03:21:53,69.0,Purchase,Online,Canada,0
31eba390-a41d-4a3e-828c-cc312c4f57bd,9a4e0098-12ec-446d-ba64-6391ba8b1cd8,2025-08-01 18:12:28,54.65,Deposit,Travel,Canada,0
0cf56ed9-f523-4da4-835d-74827fe38dcb,11b2391d-d32e-497f-bd5d-3d3ba058be7b,2025-04-25 21:51:31,72.7,Purchase,Online,Canada,0
9bba3ba6-dc9a-4b59-bf80-7c50b27148c2,eae419b4-cd0a-4cbf-a41c-4f8c5d93506e,2025-05-19 12:28:52,59.48,Withdrawal,Restaurant,Canada,0
f3d8a736-caa2-4061-bc3e-9ecfd109d1e3,c3acde45-6eec-4fdf-9aea-9219877c9888,2025-08-21 21:29:09,39.17,Transfer,Restaurant,Canada,0
383d5348-d82b-41e0-be26-87f0c13480eb,99638813-f59c-4f29-850f-335a5fe05e97,2025-08-18 20:15:30,3.16,Transfer,Restaurant,Canada,0
f33cf924-87e7-4c1b-b841-12d38e4823e5,3e9c0ae8-3f25-488f-9ac7-f98025dd7aef,2025-07-29 19:42:41,68.23,Withdrawal,Grocery,Canada,0
80fb5472-f5b2-45d3-8daa-b97bf78bf551,c4ad570f-0257-4d45-8f9f-17e38c0bf97a,2025-04-08 07:53:43,131.54,Purchase,Online,Canada,0
61e9a96e-34cf-4518-8f15-7ca567ceaec4,ee5599c1-1d64-408a-a94c-da69cfce798c,2025-06-30 17:02:27,156.83,Transfer,Restaurant,Canada,0
80ad3aad-3930-4927-a3b9-b70c6ea9acae,05155139-b000-4a46-a172-0c2b4dd81363,2025-06-04 17:31:54,45.82,Deposit,Travel,Canada,0
9760e026-b5ef-4bb9-a66c-13f76a8ca2b2,78d18c4c-270f-4346-856c-c30816e0b409,2025-04-24 15:10:51,32.06,Withdrawal,Online,Canada,0
03316f34-6ebc-4fa5-81bc-21dfe37ecf2f,06becad1-9504-48c0-9251-c4dd4c06b3bf,2025-08-27 15:58:04,106.24,Withdrawal,Grocery,Canada,0
6839eca2-175e-453b-a651-8eda026c094d,358b0242-24de-4962-b822-47c87fbc3d58,2025-07-25 21:39:00,77.35,Deposit,Gas,Malaysia,0
61bb0f32-12a5-41bb-8626-71a5509b0b12,9ffd9ecd-73d2-4372-bcbd-7f9a04895463,2025-05-13 10:39:39,62.44,Withdrawal,Grocery,Latvia,0
26f004b5-2f22-482c-8f39-44c34dbbbe0e,ed0185c7-42cc-4d9f-a348-1b6c54f4533c,2025-04-30 01:11:46,14.47,Transfer,Restaurant,Canada,0
ba3eaa14-0c63-4d99-9e06-204ed49e965d,94274a53-79d1-4089-a9bf-ab7c6a7b1f53,2025-04-14 17:10:51,51.55,Purchase,Luxury,Canada,0
3492ee09-2b7e-4ee6-af4c-ecdbd6026009,fd26ec9f-41de-4f91-aaeb-3cbc5cfe2dc6,2025-09-15 14:46:47,8.13,Deposit,Gas,Canada,0
d470908e-b0eb-486c-89e5-0fb73768befc,e2bfd0eb-c5c5-4254-a3cd-b2b7410693e2,2025-07-10 12:07:38,317.89,Withdrawal,Travel,Canada,0
263a0441-9f97-43e8-ba34-9f574986db96,17e92a16-28da-4885-94e1-8bb04cb57a4d,2025-07-04 09:44:19,40.6,Transfer,Restaurant,Canada,0
ce6179c0-085a-43a0-a129-d0ec8a6f5eb0,e1f22f6e-cf88-4b0d-866a-8ca91792e96d,2025-07-28 18:30:32,57.83,Purchase,Restaurant,Canada,0
fd9babf8-52f9-45a6-815e-ee4b59463739,b90703b6-8625-4161-91a1-c3ca11b1b652,2025-07-25 23:00:25,34.7,Deposit,Restaurant,Canada,0
745371a3-ff45-4a88-85cf-2abb543383b5,24524cb3-7520-4a52-b6e8-8d435581619a,2025-07-27 02:27:28,99.26,Deposit,Restaurant,Canada,0
8ff5e6af-1b3a-4897-83e8-f8252ff97b48,5b7eff4e-8b9d-4e07-8095-66520e02abee,2025-05-01 03:34:16,112.22,Withdrawal,Gas,Canada,0
a5274226-d544-45fd-bade-45ea4c5e499a,75fb78e6-40f8-4ad3-b78a-b1e7f14c3d71,2025-05-16 18:56:14,35.65,Deposit,Restaurant,Canada,0
1bcc413c-3ea0-4088-9e2d-1dccb7a2cfde,11b91be4-ee2f-4686-b0ac-f16355954b9b,2025-06-06 10:42:50,109.67,Withdrawal,Luxury,Canada,0
5dc03637-75be-4bdd-bf66-1e7b8d156cbc,99798eee-586b-49fb-ac42-5ac125128f7f,2025-05-09 01:03:43,67.78,Transfer,Luxury,Canada,0
49dfda59-f6a7-49a5-8227-1ba1be50b450,f8d07cb7-ca40-41ee-8a1c-ab4396276c0d,2025-04-05 18:05:54,46.54,Deposit,Grocery,Canada,0
e88e02ec-f9dc-44b6-91dc-19fc9f3cde79,441336fb-6de4-4b75-9f41-0db392347085,2025-06-29 08:57:12,27.45,Withdrawal,Grocery,Canada,0
c3183ece-6012-405c-a285-96c2df9a01a2,cb589329-f638-461b-be20-7e90d1536c02,2025-07-12 06:29:00,112.71,Purchase,Grocery,Canada,0
7cb50bc8-5f70-4cae-a6e0-fe9677ec239e,d104d5f5-9c1b-4cd3-8e4f-acfcc6ba8340,2025-09-10 05:19:21,16.52,Withdrawal,Online,Canada,0
10150d4f-972c-4bcd-8a42-16c4ec292f07,15d96075-0df0-4bf5-b5ec-b000d8d95166,2025-06-15 05:47:30,8.41,Withdrawal,Luxury,Canada,0
e2419d0c-9996-4a58-8a1c-4f3e3de4e50d,0a1b25a7-9c7a-40a4-90a5-722f3eb7377d,2025-07-05 03:19:28,32.93,Deposit,Luxury,Canada,0
5c799b74-1e27-49b5-b942-d74667c24ee8,63458dc0-b376-406c-aa27-b6fe7e3984a4,2025-07-01 19:28:50,79.11,Transfer,Luxury,Canada,0
eb01f647-9806-4082-89f5-dafbfbc005f9,b930f841-c07b-46dc-826b-9dbf9ae93757,2025-04-10 20:34:31,36.07,Purchase,Online,Bangladesh,0
2b29c73e-f0c5-44d3-b6aa-e7125fc2bcb6,53d29b66-5bdb-4f54-aae3-e3be71758d37,2025-04-13 22:49:48,46.52,Purchase,Online,Canada,0
c219d3a1-6711-4ac8-add8-7755a6553314,66225009-9de9-456c-9ee3-2a2929ab39ac,2025-09-11 17:42:55,252.93,Withdrawal,Gas,Canada,0
d4c591ff-91a7-46e0-9b79-69a7011b59ef,dec3a126-456d-4925-9339-c7d56764e6f4,2025-05-19 01:51:29,6.35,Deposit,Travel,Canada,0
70401f83-8e19-4194-9fd2-d73eb05f0575,f981086a-6cf8-48ee-b989-deb8df85f702,2025-07-01 18:22:37,42.35,Transfer,Gas,Canada,0
4587eeb9-bdce-4184-8218-1bbc9fd3c799,858934b7-a091-4644-b0c0-7dccf0a67c2e,2025-09-08 19:59:35,104.36,Deposit,Online,Canada,0
b323ec80-842f-4e21-8887-ae17ab4c40d1,370e0ca5-557f-499b-80c7-7a5595b3048e,2025-04-20 02:28:13,115.3,Withdrawal,Grocery,Lithuania,0
aa360ca0-a1e3-44d2-b1cc-9d5e9fe2d7b0,497b78f4-6f82-470e-a77d-5e14e4e69510,2025-06-18 04:06:26,143.69,Withdrawal,Restaurant,Canada,0
f152e4ef-bc6f-4789-a2d5-896e92b9f57f,a4412556-aaf8-4621-9c4c-c82da0b75462,2025-09-15 14:56:11,94.82,Transfer,Restaurant,Canada,0
2ee085a8-df1f-4ba0-9e0a-8b1d23a4f30a,d31d0149-44d8-4444-9486-991d2343ad4b,2025-07-01 14:57:57,136.11,Withdrawal,Restaurant,Romania,0
c1340809-e6ad-447d-b63b-79e4cd563759,76ecd54e-e4df-4a7f-8517-bac4271f769a,2025-08-26 20:35:56,185.08,Purchase,Travel,Bouvet Island (Bouvetoya),0
cccdc565-55ce-45e6-a464-ea0ff1bf9230,15d96075-0df0-4bf5-b5ec-b000d8d95166,2025-04-12 14:03:58,120.12,Transfer,Luxury,Canada,0
f631c6d1-4872-485c-b1a4-37f6be2a1be2,082e6f1f-ee80-457b-870b-3bca382f291b,2025-06-03 05:40:04,31.64,Purchase,Travel,Canada,0
f9de1f23-1eda-4c3b-82dd-cdf96f30247f,2aed00ea-e22c-41e3-82f2-8799e48448ae,2025-05-22 05:25:27,141.39,Deposit,Travel,Canada,0
8e98aaaf-62f4-4f7c-984c-ec4f274c9ac9,e5ff622e-36bc-4254-8520-7a0d2f77186a,2025-08-30 07:00:57,23.7,Transfer,Grocery,Canada,0
0cc0ad67-24e5-4cf4-8ed2-f11e0e3d0054,7d1035e4-efe8-498d-a4fd-f2a27f52bf47,2025-05-31 01:39:39,63.34,Purchase,Travel,Canada,0
3b18934d-8deb-4f97-9457-0bcfe009b73a,bd81be22-3199-4c94-91b8-d38f8d7de4ed,2025-04-24 00:10:38,142.93,Deposit,Grocery,Pakistan,0
92f2c007-a99a-46a2-8d15-9e0e3a6b5491,12707f61-fb11-4e11-af9b-5000a80eb306,2025-05-13 09:10:47,571.23,Deposit,Restaurant,Canada,0
cc280801-f910-4102-851b-da0abaaffe30,de9d928f-57cd-40ac-905c-2ba754b0871a,2025-06-28 00:30:02,23.66,Deposit,Restaurant,Canada,0
33ac512d-5fe8-4359-bb89-6d3efc173d3c,e77339ba-ea74-421e-98d1-e83aa51369e1,2025-06-28 05:44:40,25.23,Transfer,Restaurant,Canada,0
6696560b-6207-4b3a-b62d-a4521dc6f14f,d6cb7808-6858-4374-9a0b-312bff2c6e54,2025-06-02 20:38:08,112.22,Transfer,Luxury,Mongolia,0
362d37b4-d31d-41ed-abf2-c24ceb02dcae,1d074bb0-4b7f-4f68-adbe-8e22e79fef58,2025-04-15 07:11:25,36.59,Purchase,Gas,Canada,0
d272c024-7c14-4a97-ad27-19a5188cd74e,3f5aa0d6-fdd3-4cd6-8c12-d8bdfbf41358,2025-07-03 09:04:37,50.83,Deposit,Grocery,Canada,0
f1237f86-beff-44ac-a30a-ead8b5acc61d,34c1409d-a353-43cd-822c-67fc1c12baf4,2025-04-26 23:16:51,234.38,Deposit,Luxury,Canada,0
